,sub,run,cat_cond,trial_type,picture,old,response_old,target_pos,response_pos,minimum_error,dot_resp_loc,cat_corr,TN_corr,TN_rt,feedback_type,trial,SP_peak_response,FB_peak_response,preStim_bl,anticipation
859,011,2,1,csp,20a.png,1,1,112,250,138,114,1,0,323,neg_feedback_onset,6,5.548151396093258,2.071533085082264,5.77003,0.37953999999999954
860,011,2,1,csp,29a.png,1,0,256,248,-8,255,1,1,321,pos_feedback_onset,7,1.492079396966892,2.5275131886884,6.127689999999999,0.43275499999999933
861,011,2,1,csm,58b.png,1,1,144,150,6,142,1,1,343,neu_feedback_onset,8,1.4549919473437716,1.5227715260299077,6.075635,0.09362000000000048
862,011,2,1,csm,46b.png,1,1,208,320,112,206,1,1,261,neu_feedback_onset,9,0.4419537878506167,1.9282845123501502,6.049275,0.06305499999999942
863,011,2,1,csm,23b.png,1,1,328,229,-99,329,1,0,316,neu_feedback_onset,10,0.6285845377380017,,5.884650000000001,-0.0029650000000005505
864,011,2,1,csp,64a.png,1,1,0,141,141,360,1,1,378,pos_feedback_onset,11,3.6744231042425803,3.673529906789222,5.736955,0.18624000000000063
865,011,2,1,csm,25b.png,1,1,156,157,1,156,1,1,359,neu_feedback_onset,12,3.6251161950337165,1.281944639194636,5.922155000000001,0.20953
866,011,2,1,csp,55a.png,1,1,196,219,23,195,1,0,378,neg_feedback_onset,13,2.744336613367524,9.992140641858892,5.91254,-0.2305749999999991
867,011,2,1,csp,47a.png,1,1,252,324,72,252,1,1,291,pos_feedback_onset,14,5.271909099599844,0.08536391339995472,5.85784,0.20345000000000102
868,011,3,1,csm,31b.png,1,1,56,53,-3,55,1,1,334,neu_feedback_onset,1,2.8025778705292437,3.010583857646387,6.30598,-0.023714999999998376
869,011,3,1,csm,54b.png,1,1,336,44,68,337,1,1,278,neu_feedback_onset,2,3.58171968885908,0.41745571238002377,6.0853449999999984,0.13283999999999896
870,011,3,1,csp,38a.png,1,1,148,229,81,149,1,1,280,pos_feedback_onset,3,2.256048346210769,0.5774130922768845,6.163875000000001,0.3206699999999998
871,011,3,1,csm,48b.png,1,0,200,157,-43,199,1,1,287,neu_feedback_onset,4,0.6386575074656291,0.1782295861113109,6.327335,0.2068399999999997
872,011,3,1,csm,62b.png,1,1,276,155,-121,277,1,1,299,neu_feedback_onset,5,4.696729336218294,3.326149620103364,5.663835000000001,-0.12910999999999895
873,011,3,1,csp,48a.png,1,1,96,319,-137,97,1,1,286,pos_feedback_onset,6,0.013354656544799004,1.0732097918096586,6.027859999999999,0.5281999999999982
874,011,3,1,csm,15b.png,1,1,260,251,-9,259,1,1,396,neu_feedback_onset,7,1.2549603174603157,6.886490745471656,5.8464,-0.16084499999999924
875,011,3,1,csp,58a.png,1,1,172,136,-36,171,1,1,244,pos_feedback_onset,8,4.77269868579262,1.270123701291157,5.684415000000001,0.395859999999999
876,011,3,1,csp,19a.png,1,1,4,354,-10,4,1,1,486,neg_feedback_onset,9,2.640191360448141,,6.176824999999999,
877,011,3,1,csp,31a.png,1,1,164,109,-55,163,1,1,294,pos_feedback_onset,10,9.529462300427546,1.4147225604239433,5.8083550000000015,0.3356899999999996
878,011,3,1,csp,56a.png,1,1,316,359,43,315,1,1,253,pos_feedback_onset,11,0.8790487826909658,0.588870976041939,6.31023,0.39870999999999857
879,011,3,1,csm,16b.png,1,0,188,219,31,NaN,0,1,304,neu_feedback_onset,12,4.34257286150064,0.2603906494066828,6.19909,
880,011,3,1,csm,43b.png,1,1,228,242,14,227,1,1,293,neu_feedback_onset,13,3.612060330246961,0.17451120331281342,5.944945,0.18961000000000006
881,011,3,1,csp,25a.png,1,1,64,170,106,65,1,0,284,neg_feedback_onset,14,0.09130058171276947,4.602330523574097,6.089775000000001,0.2101449999999998
882,011,4,1,csp,24a.png,1,0,132,233,101,131,1,1,313,pos_feedback_onset,1,2.0147821297868296,1.3213290278593015,6.1371400000000005,0.420045
883,011,4,1,csp,27a.png,1,1,304,220,-84,305,1,1,239,pos_feedback_onset,2,3.6064414984768547,2.374951673165342,6.16813,0.17080499999999876
884,011,4,1,csp,7a.png,1,0,348,77,89,347,1,0,312,neg_feedback_onset,3,5.5809838386221475,2.8909742689036957,5.9339,0.4309350000000016
885,011,4,1,csm,24b.png,1,1,32,34,2,35,1,0,418,neu_feedback_onset,4,5.74704588175517,4.554842328452982,5.992905,-0.0005399999999999849
886,011,4,1,csm,55b.png,1,1,108,36,-72,108,1,1,258,neu_feedback_onset,5,1.680484535570648,0.7498429327915488,6.042900000000001,0.39646500000000096
887,011,4,1,csp,12a.png,1,1,20,315,-65,19,1,1,297,pos_feedback_onset,6,2.4558831743718956,0.5369640888191576,6.209004999999999,0.0900300000000005
888,011,4,1,csm,2b.png,1,1,116,122,6,115,1,0,500,neu_feedback_onset,7,8.743797394210464,4.1365385070869305,5.39491,0.2664749999999998
889,011,4,1,csm,8b.png,1,1,48,25,-23,48,1,1,259,neu_feedback_onset,8,1.9698134468298842,0.9410864514125592,5.89269,0.46292500000000025
890,011,4,1,csp,22a.png,1,1,40,236,-164,39,1,1,247,pos_feedback_onset,9,1.6019796174925944,1.2979706374506765,6.037529999999999,0.42268499999999953
891,011,4,1,csm,36b.png,1,1,248,222,-26,248,1,1,306,neu_feedback_onset,10,3.529699538616054,1.4665483140793845,5.78477,0.47513499999999986
892,011,4,1,csp,46a.png,1,1,52,144,92,53,1,1,313,pos_feedback_onset,11,2.2700441271607597,1.4044795045065972,5.958914999999998,0.10830999999999946
893,011,4,1,csm,28b.png,1,1,168,181,13,170,1,1,331,neu_feedback_onset,12,1.6796480506951545,0.851357280689214,6.19862,0.25950500000000076
894,011,4,1,csp,42a.png,1,1,140,321,-179,NaN,0,1,305,neg_feedback_onset,13,5.569979729938309,0.9105659870729983,5.831259999999999,
895,011,4,1,csm,4b.png,1,1,240,235,-5,243,1,0,668,neu_feedback_onset,14,5.53758534892542,-0.13643287422333789,5.813635,-0.0653700000000006
896,011,5,1,csm,47b.png,1,1,88,356,-92,89,1,1,611,neu_feedback_onset,1,3.5843966654526924,2.5635500206647146,5.999615,0.040170000000000705
897,011,5,1,csm,57b.png,1,1,244,210,-34,245,1,1,486,neu_feedback_onset,2,0.16860767292580364,0.044664988048421964,6.070305000000001,0.6324800000000002
898,011,5,1,csp,30a.png,1,1,284,311,27,284,1,1,263,pos_feedback_onset,3,4.205684190627142,2.708296108698515,6.030410000000002,0.07724499999999956
899,011,5,1,csp,8a.png,1,0,136,72,-64,137,1,1,254,pos_feedback_onset,4,5.751802297191876,3.946539540654822,5.7239450000000005,0.33890499999999957
900,011,5,1,csm,56b.png,1,1,264,242,-22,264,1,1,389,neu_feedback_onset,5,16.19434991139159,-0.058208335734325836,5.4199150000000005,0.9463550000000005
901,011,5,1,csp,59a.png,1,1,220,217,-3,220,1,1,247,pos_feedback_onset,6,5.562292260826716,1.6749221382501034,5.7644400000000005,0.39866000000000046
902,011,5,1,csm,22b.png,1,1,232,332,100,231,1,1,279,neu_feedback_onset,7,5.92901508906009,0.918280649267172,5.585835,0.49164999999999903
903,011,5,1,csp,23a.png,1,1,212,291,79,211,1,1,240,pos_feedback_onset,8,1.444336761809493,0.015498754490155068,5.9175949999999995,0.5029899999999987
904,011,5,1,csp,40a.png,1,1,152,135,-17,153,1,1,323,pos_feedback_onset,9,2.5529423359944574,4.5083607398633365,5.986229999999999,-0.0868499999999992
905,011,5,1,csp,14a.png,1,0,16,218,-158,16,1,1,289,pos_feedback_onset,10,3.50081833742155,4.045380564412141,6.003025,0.09708999999999968
906,011,5,1,csp,4a.png,1,1,272,137,-135,271,1,1,223,pos_feedback_onset,11,2.610646880316687,0.9707724266795837,6.0452449999999995,0.5425299999999993
907,011,5,1,csm,49b.png,1,1,68,67,-1,67,1,1,292,neu_feedback_onset,12,2.031955861660385,1.9575585356531486,5.941319999999999,0.41963999999999935
908,011,5,1,csm,6b.png,1,1,292,302,10,292,1,1,572,neu_feedback_onset,13,2.706222628929993,3.4092363857408934,6.1196,-0.058859999999999246
909,011,5,1,csm,10b.png,1,1,12,29,17,11,1,1,441,neu_feedback_onset,14,7.190148115975873,3.340029533599283,5.951755,0.3868999999999998
910,011,6,1,csm,64b.png,1,0,128,148,20,127,1,1,311,neu_feedback_onset,1,3.615649433064083,0.32411105102927956,6.192940000000001,-0.07501000000000069
911,011,6,1,csp,1a.png,1,1,332,299,-33,331,1,1,258,pos_feedback_onset,2,8.642483301362772,1.992210939616522,5.893445000000001,-0.05879999999999885
912,011,6,1,csp,36a.png,1,1,192,118,-74,194,1,1,246,pos_feedback_onset,3,-0.0259386140555908,0.7069214362838284,6.3226200000000015,-0.08492000000000122
913,011,6,1,csm,45b.png,1,1,224,233,9,223,1,1,269,neu_feedback_onset,4,1.4815410547471244,0.9145433224217394,6.030545,-0.43424499999999977
914,011,6,1,csp,3a.png,1,1,280,278,-2,279,1,1,301,pos_feedback_onset,5,4.162938060802468,3.9512054118969786,5.7885800000000005,0.31993000000000116
915,011,6,1,csp,51a.png,1,1,76,56,-20,74,1,1,353,pos_feedback_onset,6,3.79234139803861,3.0815979039762373,5.898334999999999,0.00960500000000053
916,011,6,1,csp,61a.png,1,1,8,353,-15,6,1,0,285,neg_feedback_onset,7,9.1079841701129,0.48418902196287117,5.6435249999999995,0.49383
917,011,6,1,csm,3b.png,1,1,28,32,4,NaN,0,1,279,neu_feedback_onset,8,6.183399241658571,0.5099866291030047,5.897080000000001,
918,011,6,1,csp,63a.png,1,1,296,16,80,295,1,1,260,pos_feedback_onset,9,4.786148337357278,0.854332243332745,6.001589999999999,0.3687749999999994
919,011,6,1,csm,37b.png,1,1,72,49,-23,72,1,1,351,neu_feedback_onset,10,1.6337539268505339,1.0096841780359058,5.97489,-0.10197000000000145
920,011,6,1,csm,59b.png,1,1,180,185,5,NaN,0,1,352,neu_feedback_onset,11,1.2197201447362551,6.509869978352127,5.86446,
921,011,6,1,csm,39b.png,1,1,36,26,-10,36,1,1,400,neu_feedback_onset,12,3.5385756991116635,,5.895875,0.10463999999999896
922,011,6,1,csp,66a.png,1,1,160,157,-3,NaN,0,1,264,neg_feedback_onset,13,2.6228150849860272,1.3924980336383523,5.724765,
923,011,6,1,csm,27b.png,1,1,268,270,2,NaN,0,1,496,neu_feedback_onset,14,4.933470906334968,2.4056509818233254,5.95078,
924,012,1,1,csp,8a.png,1,1,200,198,-2,202,1,1,477,pos_feedback_onset,1,,,6.213220000000001,
925,012,1,1,csm,27b.png,1,1,36,28,-8,36,1,0,371,neu_feedback_onset,2,,,6.4726550000000005,
926,012,1,1,csm,14b.png,1,1,300,326,26,299,1,1,646,neu_feedback_onset,3,,,6.105755,
927,012,1,1,csp,16a.png,1,1,8,19,11,4,1,1,687,neg_feedback_onset,4,8.81746476091014,,5.789444999999999,
928,012,1,1,csm,28b.png,1,1,40,29,-11,39,1,1,570,neu_feedback_onset,5,5.124217581451132,,6.060535000000001,0.22207500000000024
929,012,1,1,csp,40a.png,1,1,184,162,-22,179,1,1,476,pos_feedback_onset,6,,6.749490064345665,6.267950000000001,0.4952849999999991
930,012,1,1,csm,66b.png,1,1,124,304,-180,303,0,1,543,neu_feedback_onset,7,30.50300636114942,6.430315249790209,5.309575000000001,-0.06370499999999968
931,012,1,1,csm,30b.png,1,1,228,282,54,226,1,1,563,neu_feedback_onset,8,2.8347378841453645,1.2711403881329513,6.429695,0.5904299999999987
932,012,1,1,csm,26b.png,1,1,76,88,12,79,1,1,364,neu_feedback_onset,9,25.726557490306938,4.628560044781999,5.03711,0.3187899999999999
933,012,1,1,csm,36b.png,1,1,80,89,9,84,1,1,634,neu_feedback_onset,10,,6.012808583928889,6.2992799999999995,-0.34471000000000096
934,012,1,1,csp,33a.png,1,1,280,275,-5,278,1,1,528,neg_feedback_onset,11,8.344877096836187,4.080288343018503,5.933939999999999,0.19998999999999967
935,012,1,1,csp,61a.png,1,1,140,155,15,134,1,1,670,neg_feedback_onset,12,10.593569031240115,1.6521702875542812,5.88154,-0.1340300000000001
936,012,1,1,csp,10a.png,1,1,112,135,23,108,1,1,331,pos_feedback_onset,13,,,5.854425,0.08591999999999889
937,012,1,1,csp,59a.png,1,1,44,37,-7,49,1,1,417,pos_feedback_onset,14,10.625961970457139,,5.853870000000001,0.02939999999999987
938,012,2,1,csm,43b.png,1,1,4,347,-17,3,1,0,NaN,neu_feedback_onset,1,10.2184563526799,10.484395868376023,6.166705,-0.07481999999999811
939,012,2,1,csp,48a.png,1,1,24,322,-62,27,1,1,456,pos_feedback_onset,2,6.442017435110297,7.6704377232862395,6.352125,-0.047860000000000014
940,012,2,1,csm,63b.png,1,1,160,175,15,162,1,1,465,neu_feedback_onset,3,4.854371969341471,0.5176997861690799,6.393,-0.018835000000001934
941,012,2,1,csm,35b.png,1,1,324,324,0,318,1,1,373,neu_feedback_onset,4,17.22308046310635,4.900934371626967,5.23681,-0.1466150000000006
942,012,2,1,csm,21b.png,1,1,84,108,24,89,1,1,444,neu_feedback_onset,5,30.4956912829252,18.104605165329097,4.87479,0.24144500000000058
943,012,2,1,csp,13a.png,1,1,352,21,29,350,1,0,464,neg_feedback_onset,6,13.674043041576434,19.993021570664173,5.654765,-0.6163849999999993
944,012,2,1,csm,31b.png,1,1,240,227,-13,233,1,1,559,neu_feedback_onset,7,9.479925726721437,1.3723117540289307,6.19873,-0.1854300000000002
945,012,2,1,csm,54b.png,1,1,256,248,-8,260,1,0,302,neu_feedback_onset,8,9.404237280579826,3.662414545187967,6.1688149999999995,0.17399499999999968
946,012,2,1,csp,7a.png,1,1,60,52,-8,62,1,1,421,pos_feedback_onset,9,27.436180269502692,8.724875371010253,5.135755000000001,-0.1285449999999999
947,012,2,1,csp,21a.png,1,1,72,74,2,75,1,1,405,pos_feedback_onset,10,9.963861118616574,4.676657577502835,5.921600000000001,-0.33010500000000054
948,012,2,1,csp,46a.png,1,1,220,212,-8,224,1,1,451,pos_feedback_onset,11,9.483879464125357,4.005844222528584,6.264525000000001,0.42063500000000165
949,012,2,1,csm,44b.png,1,1,336,338,2,340,1,1,497,neu_feedback_onset,12,2.530305426654776,3.1526476861726893,6.3859699999999995,0.1571049999999996
950,012,2,1,csp,27a.png,1,1,312,319,7,308,1,1,367,pos_feedback_onset,13,14.286737136959522,,5.7262900000000005,0.05074000000000023
951,012,2,1,csp,54a.png,1,1,208,206,-2,205,1,1,515,neg_feedback_onset,14,5.2778143499116945,2.186754079903725,6.038295,-0.03944500000000062
952,012,3,1,csp,63a.png,1,1,32,319,-73,NaN,0,1,580,neg_feedback_onset,1,0.4477957505805236,5.958558299545835e-15,6.734734999999998,
953,012,3,1,csm,53b.png,1,1,92,88,-4,89,1,1,393,neu_feedback_onset,2,4.174423054407198,4.926330478335994,6.363035000000001,-0.2435699999999983
954,012,3,1,csm,48b.png,1,1,96,300,-156,85,1,1,396,neu_feedback_onset,3,3.1332916248126064,2.0818509927194238,6.272245,0.16179000000000077
955,012,3,1,csm,16b.png,1,1,16,19,3,11,1,1,582,neu_feedback_onset,4,38.37566562144296,2.686906880418446,4.585939999999999,0.0942450000000008
956,012,3,1,csp,45a.png,1,1,52,45,-7,NaN,0,1,411,neg_feedback_onset,5,6.889695786584907,2.511029279430861,5.81927,
957,012,3,1,csm,39b.png,1,1,0,360,0,NaN,0,1,454,neu_feedback_onset,6,0.5960326528868721,0.7989530176522999,6.55501,
958,012,3,1,csm,47b.png,1,1,332,334,2,332,1,1,336,neu_feedback_onset,7,6.197174951979971,2.799018731672457,6.223965,-0.06152499999999961
959,012,3,1,csp,37a.png,1,1,152,146,-6,152,1,1,284,pos_feedback_onset,8,8.091496953633312,11.235179401903524,5.993205000000001,-0.343445
960,012,3,1,csm,19b.png,1,1,196,217,21,196,1,1,451,neu_feedback_onset,9,9.456553067908127,1.760272894006782,5.932869999999999,0.5869149999999994
961,012,3,1,csp,39a.png,1,1,236,255,19,NaN,0,1,558,neg_feedback_onset,10,12.153933594470569,1.4576081481050918,6.017270000000001,
962,012,3,1,csp,22a.png,1,1,292,273,-19,NaN,0,1,517,neg_feedback_onset,11,4.6838958491309866,5.2500773215956595,6.29049,
963,012,3,1,csp,26a.png,1,1,308,307,-1,303,1,1,395,pos_feedback_onset,12,8.714413111534387,2.4660679983234584,6.150614999999999,0.16140500000000024
964,012,3,1,csp,20a.png,1,1,316,307,-9,311,1,1,548,pos_feedback_onset,13,3.8242285094166264,0.48578413688352845,6.173925,-0.03350999999999971
965,012,3,1,csm,64b.png,1,1,328,335,7,NaN,0,1,487,neu_feedback_onset,14,5.1040983777354985,3.872301165549993,6.23881,
966,012,4,1,csp,2a.png,1,1,192,180,-12,NaN,0,1,375,neg_feedback_onset,1,1.4442103060736595,5.2048728184462,6.691199999999999,
967,012,4,1,csm,15b.png,1,1,224,217,-7,228,1,0,356,neu_feedback_onset,2,5.332932335525794,6.5728146104822445,6.4007000000000005,0.2849700000000004
968,012,4,1,csp,47a.png,1,1,348,360,12,348,1,1,366,pos_feedback_onset,3,3.1798328554395314,20.955846612875508,6.411815,
969,012,4,1,csm,29b.png,1,1,216,202,-14,204,1,1,401,neu_feedback_onset,4,6.34164608769093,7.592956124274702,6.221965000000001,-0.19207999999999892
970,012,4,1,csm,57b.png,1,1,320,334,14,323,1,1,334,neu_feedback_onset,5,29.194820399689952,5.760485938698509,4.612325,0.12699999999999978
971,012,4,1,csm,22b.png,1,1,104,275,171,NaN,0,1,628,neu_feedback_onset,6,3.0602011351190095,3.8380858088412197,6.276874999999999,
972,012,4,1,csm,41b.png,1,1,356,2,6,359,1,1,451,neu_feedback_onset,7,0.6594923082700166,3.6858396880893927,6.39128,-0.4467300000000005
973,012,4,1,csp,44a.png,1,1,284,272,-12,285,1,0,675,neg_feedback_onset,8,6.4707329991746585,0.2312150246082641,6.078495,-1.1033149999999994
974,012,4,1,csp,15a.png,1,1,244,215,-29,238,1,1,369,pos_feedback_onset,9,4.260080107239555,1.0114726163865426,6.202935,0.17539999999999978
975,012,4,1,csp,11a.png,1,1,288,257,-31,288,1,1,470,pos_feedback_onset,10,13.156590061352357,2.127661232748153,5.97043,-0.09821499999999883
976,012,4,1,csp,55a.png,1,1,252,284,32,252,1,1,404,pos_feedback_onset,11,17.67937291318773,1.961274194019556,5.715955,0.3968849999999984
977,012,4,1,csp,43a.png,1,1,148,166,18,147,1,1,422,pos_feedback_onset,12,16.524551998832635,6.076299845640912,5.563675000000001,-0.19906500000000094
978,012,4,1,csm,58b.png,1,1,276,217,-59,269,1,1,401,neu_feedback_onset,13,6.745850853460032,2.6099622097184687,6.2630349999999995,0.22192499999999882
979,012,4,1,csm,23b.png,1,1,264,268,4,277,1,1,361,neu_feedback_onset,14,8.504449952517247,7.532207326067217,6.156619999999999,0.01488000000000067
980,012,5,1,csm,46b.png,1,1,172,171,-1,166,1,1,379,neu_feedback_onset,1,2.120521215429765,3.3114139903482815,6.850910000000001,0.23085000000000022
981,012,5,1,csp,51a.png,1,1,136,64,-72,136,1,1,408,pos_feedback_onset,2,3.4252995714530834,1.8636484728817084,6.502204999999999,0.2861450000000003
982,012,5,1,csm,50b.png,1,1,272,305,33,270,1,1,450,neu_feedback_onset,3,6.419308954757388,11.440430502252639,6.27108,0.2987549999999999
983,012,5,1,csm,51b.png,1,1,12,24,12,10,1,1,551,neu_feedback_onset,4,3.372853012273569,11.74649857152634,6.20113,-0.9957049999999992
984,012,5,1,csp,56a.png,1,1,116,103,-13,NaN,0,1,787,neg_feedback_onset,5,4.12340043866474,2.6462697498555325,6.05308,
985,012,5,1,csp,24a.png,1,1,304,308,4,307,1,1,458,pos_feedback_onset,6,25.592868355431317,0.4926719756680387,5.10906,0.09091999999999878
986,012,5,1,csm,11b.png,1,1,56,NaN,NaN,52,1,1,375,neu_feedback_onset,7,3.907778009196713,1.4593471994048188,6.145660000000001,-0.1345250000000009
987,012,5,1,csp,12a.png,1,1,164,168,4,170,1,1,412,pos_feedback_onset,8,5.057707612039314,0.3131435446923496,6.113144999999999,0.23272000000000048
988,012,5,1,csm,6b.png,1,1,144,200,56,146,1,1,431,neu_feedback_onset,9,9.874973951176816,1.7777912370693758,6.0223450000000005,0.056725000000000136
989,012,5,1,csm,52b.png,1,1,204,184,-20,207,1,1,423,neu_feedback_onset,10,3.807931078395389,2.0084845835619958,6.1464300000000005,-0.06590000000000007
990,012,5,1,csm,13b.png,1,1,180,177,-3,NaN,0,1,337,neu_feedback_onset,11,5.66815629940374,1.2000602630313044,6.0249749999999995,
991,012,5,1,csp,60a.png,1,1,68,69,1,NaN,0,1,405,neg_feedback_onset,12,2.404031202940625,2.6443640588281854,6.378245,
992,012,5,1,csp,17a.png,1,1,128,104,-24,130,1,1,337,pos_feedback_onset,13,2.966348959346443,0.7522553330581301,6.169199999999999,0.39213000000000076
993,012,5,1,csp,25a.png,1,1,100,120,20,93,1,1,320,pos_feedback_onset,14,8.41421302505804,1.773276399855412,5.871374999999999,-0.6751799999999992
994,012,6,1,csp,32a.png,1,1,48,45,-3,46,1,1,495,pos_feedback_onset,1,3.3817655876760155,5.156396762696389,6.260635,-0.3310399999999998
995,012,6,1,csm,9b.png,1,1,108,124,16,116,1,1,411,neu_feedback_onset,2,4.53950183578036,4.881413035163332,6.181295,0.0112899999999998
996,012,6,1,csm,1b.png,1,1,248,215,-33,244,1,1,491,neu_feedback_onset,3,23.772957238320092,15.178428670067513,5.085585,-1.0420449999999999
997,012,6,1,csp,53a.png,1,1,340,337,-3,341,1,1,392,pos_feedback_onset,4,11.569822105857364,17.51137037300513,5.482755,-0.10610500000000034
998,012,6,1,csp,49a.png,1,1,212,210,-2,209,1,1,424,pos_feedback_onset,5,9.060133967082187,3.765945707255817,5.8193399999999995,-0.2124549999999985
999,012,6,1,csp,30a.png,1,1,156,145,-11,158,1,1,406,pos_feedback_onset,6,36.78017967712856,22.30724030578952,4.530904999999999,-0.0369799999999989
1000,012,6,1,csm,25b.png,1,1,20,52,32,NaN,0,1,755,neu_feedback_onset,7,8.435021406811732,8.01698987181354,5.829920000000001,
1001,012,6,1,csp,19a.png,1,1,296,51,115,299,1,0,496,neg_feedback_onset,8,32.43017958880871,33.022188121578054,4.7987400000000004,-1.2673099999999993
1002,012,6,1,csm,7b.png,1,1,120,121,1,114,1,1,439,neu_feedback_onset,9,12.6607781794424,8.371334573518194,5.542620000000001,0.028384999999999216
1003,012,6,1,csm,8b.png,1,1,64,45,-19,54,1,1,438,neu_feedback_onset,10,19.222532945333196,2.4364147687683557,5.022335,0.04594999999999949
1004,012,6,1,csm,49b.png,1,1,88,86,-2,88,1,1,393,neu_feedback_onset,11,12.306915937960776,3.394857685439951,5.707035,-1.1445750000000006
1005,012,6,1,csp,31a.png,1,1,344,321,-23,343,1,1,464,neg_feedback_onset,12,4.235963077249247,12.291257477310706,6.03747,-1.3683549999999993
1006,012,6,1,csm,34b.png,1,1,176,182,6,179,1,1,348,neu_feedback_onset,13,3.154111303927415,27.36278035202888,6.17744,-1.343779999999998
1007,012,6,1,csp,3a.png,1,1,168,182,14,171,1,1,432,pos_feedback_onset,14,15.845409353523953,10.67008931412689,5.526085,0.2214400000000003
1008,016,1,1,csm,29b.png,1,0,112,70,-42,111,1,1,410,neu_feedback_onset,1,19.41536298287316,,5.227175,0.3494999999999999
1009,016,1,1,csp,46a.png,1,1,144,126,-18,144,1,1,379,pos_feedback_onset,2,7.076504338623589,3.4694181762785483,5.782940000000001,0.4214299999999991
1010,016,1,1,csp,3a.png,1,1,200,139,-61,199,1,1,224,pos_feedback_onset,3,4.066489398727568,0.30171303791886755,5.74648,-0.20171000000000028
1011,016,1,1,csm,9b.png,1,1,40,326,-74,42,1,1,339,neu_feedback_onset,4,14.991765215040312,2.563210220716515,5.048704999999999,
1012,016,1,1,csm,63b.png,1,1,312,141,-171,313,1,1,420,neu_feedback_onset,5,20.19983136944401,4.341774301743829,5.02551,-0.25633000000000017
1013,016,1,1,csm,15b.png,1,1,216,219,3,216,1,0,187,neu_feedback_onset,6,3.4729391603419115,2.8472675158952896,5.041695,0.0712199999999994
1014,016,1,1,csp,57a.png,1,1,16,245,-131,18,1,1,301,pos_feedback_onset,7,8.722232480083374,0.9120413456223668,5.172185,-0.7420499999999999
1015,016,1,1,csm,10b.png,1,1,92,142,50,86,1,1,373,neu_feedback_onset,8,4.291676237831067,1.2540092030822327,4.91929,0.1056499999999998
1016,016,1,1,csp,60a.png,1,1,344,341,-3,343,1,1,344,pos_feedback_onset,9,8.067076199823086,1.6874332093596873,4.951980000000001,-0.2899599999999998
1017,016,1,1,csm,14b.png,1,1,252,50,158,255,1,1,374,neu_feedback_onset,10,12.707216340184676,1.4672428858878026,4.466044999999999,0.8702550000000002
1018,016,1,1,csp,40a.png,1,1,100,326,-134,94,1,0,225,neg_feedback_onset,11,10.411495070849986,,4.7777,1.006569999999999
1019,016,1,1,csm,35b.png,1,1,56,52,-4,56,1,1,256,neu_feedback_onset,12,14.315492362826788,-0.12556086011681442,4.545529999999999,0.8139399999999997
1020,016,1,1,csp,65a.png,1,1,120,144,24,114,1,1,276,pos_feedback_onset,13,5.806642909306574,7.043239200867956,4.552974999999999,0.04660500000000045
1021,016,1,1,csp,33a.png,1,1,332,226,-106,331,1,1,202,pos_feedback_onset,14,17.846376099814005,2.4209721713297134,3.8279199999999998,-0.2283350000000004
1022,016,2,1,csm,3b.png,1,1,4,1,-3,4,1,0,NaN,neu_feedback_onset,1,18.76190374752001,12.112199504426814,5.163815,-0.8250700000000002
1023,016,2,1,csp,35a.png,1,1,284,281,-3,283,1,1,357,pos_feedback_onset,2,2.7834939509838392,0.46816785736797495,5.705060000000001,0.6075799999999987
1024,016,2,1,csp,9a.png,1,1,356,134,138,352,1,1,216,pos_feedback_onset,3,9.404647426366669,0.09107987520547267,5.464744999999999,0.8005549999999992
1025,016,2,1,csp,30a.png,1,1,260,190,-70,256,1,1,343,pos_feedback_onset,4,2.4834544708477826,2.882416754069884,4.9227799999999995,0.7563700000000013
1026,016,2,1,csp,58a.png,1,1,348,354,6,349,1,1,273,pos_feedback_onset,5,16.038843413634304,0.8410550541624939,4.9104849999999995,0.16028999999999982
1027,016,2,1,csm,17b.png,1,1,12,15,3,14,1,1,419,neu_feedback_onset,6,11.897234209068024,4.04856542375626,5.296314999999999,-0.18224000000000018
1028,016,2,1,csp,63a.png,1,1,184,232,48,184,1,1,176,pos_feedback_onset,7,4.448609555258121,0.006692142566660913,5.0392149999999996,0.5713100000000013
1029,016,2,1,csp,37a.png,1,1,32,NaN,NaN,32,1,1,209,pos_feedback_onset,8,4.534933258991243,0.8346297646593221,5.09357,0.5552649999999995
1030,016,2,1,csm,21b.png,1,0,148,NaN,NaN,149,1,1,334,neu_feedback_onset,9,5.523780931235949,4.029909857397117,4.929685000000001,0.6899449999999998
1031,016,2,1,csp,49a.png,1,1,140,139,-1,137,1,0,609,neg_feedback_onset,10,9.586100114927886,15.967053675746772,5.0118399999999985,-0.1668150000000006
1032,016,2,1,csm,59b.png,1,1,88,218,130,87,1,1,380,neu_feedback_onset,11,4.7498878683372885,1.0131856755751156,5.339705,0.006984999999999353
1033,016,2,1,csm,5b.png,1,1,236,40,164,237,1,1,263,neu_feedback_onset,12,6.082666984922614,5.106466125281161,4.77603,0.4046499999999984
1034,016,2,1,csm,39b.png,1,1,108,348,-120,104,1,1,267,neu_feedback_onset,13,4.931148541504351,-1.3695988787532087e-14,4.587774999999999,0.16551000000000116
1035,016,2,1,csm,43b.png,1,1,300,64,124,300,1,1,495,neu_feedback_onset,14,6.000189538147813,5.807952182673489,4.590105,-0.06991000000000014
1036,016,3,1,csm,31b.png,1,1,104,23,-81,99,1,1,349,neu_feedback_onset,1,14.44149941742478,1.4981840193704667,5.18388,-0.05257500000000093
